A_ID_PERIODO,A_ID_PERIODO_FECHA,B_TARGET,A_PA_NPERIODOS_ANT,A_PA_NPERIODOS_POS,B_PA_DDM_EVER,B_PA_DDM_PROX12,B_PA_PERIODO_DQ90_EVER,D_CLI_PA_OPERACION_MIN,D_CLI_PA_PERIODO_ALTA_MIN,D_PA_OPERACION,D_PA_OPERACION_PRIMERA,D_PA_PERIODO_ALTA,I_CLI_CALIF,I_CLI_CALIF_CRC,I_CLI_OCUPACION,I_CLI_RIESGO,I_CLI_SEXO,I_PA_AREA,I_PA_PRODUCTO,I_PA_PRODUCTO_GRUPO,I_PA_SUCURSAL,N_CLI_EDAD,N_CLI_PA_ANTIG_TOTAL_MAX,N_CLI_PA_CUOTAS_MAX,N_CLI_PA_CUOTAS_PAGAS_EVER,N_CLI_PA_DDM_ACTUAL_MAX,N_CLI_PA_DDM_EVER_MAX,N_CLI_PA_DDM_ULT01a03_MAX,N_CLI_PA_MESES_DQ30_EVER_MAX,N_CLI_PA_MESES_SINPAGO_EVER_MAX,N_CLI_TC_DDM_ACTUAL_MAX,N_CLI_TC_DDM_EVER_MAX,N_CLI_TC_DDM_ULT01a03_MAX,N_PA_ANTIG,N_PA_CUOTAS,N_PA_DDM_ACTUAL,N_PA_DDM_EVER,N_PA_DDM_ULT01a03,N_PA_MESES_ALDIA_EVER,N_PA_MESES_CONPAGO_EVER,N_PA_MESES_DQ30_EVER,N_PA_MESES_SINPAGO_EVER,P_CLI_PA_CUOTA_SUM_v_INGRESO,P_CLI_PA_MONTO_NETO_SUM_v_INGRESO,P_CLI_PA_SALDO_SUM_v_INGRESO,P_CLI_TC_DEUDA_v_CREDITO,P_CLI_TC_FINANC1_v_DEUDA,P_PA_CUOTA_v_INGRESO,P_PA_CUOTA_v_MONTO_NETO,P_PA_CUOTA_v_SALDO,P_PA_MONTO_NETO_v_INGRESO,P_PA_SALDO_v_INGRESO,P_PA_SALDO_v_MONTO_NETO,PN_PA_ANTIG_v_CUOTAS,PN_PA_CUOTAS_CLIENTE,PN_PA_DDM_ACTUAL_CLIENTE,PN_PA_DDM_EVER_CLIENTE,PN_PA_DDM_ULT01a03_CLIENTE,PN_PA_MESES_ALDIA_EVER_v_ANTIG,PN_PA_MESES_CONPAGO_EVER_v_ANTIG,PN_PA_MESES_DQ30_v_SINPAGO_EVER,PV_PA_MONTO_NETO_CLIENTE,PV_PA_SALDO_CLIENTE,V_CLI_INGRESO,V_CLI_PA_CUOTA_SUM,V_CLI_PA_MONTO_NETO_SUM,V_CLI_PA_SALDO_SUM,V_CLI_TC_CREDITO_LINEA_SUM,V_CLI_TC_DEUDA_SUM,V_CLI_TC_FINANC1_SUM,V_PA_CUOTA,V_PA_MONTO_NETO,V_PA_SALDO
201303,31/03/2013,1,8,12,269,269,201308,31/07/2012,201207,31/07/2012,07/05/2010,201207,10,1,EMPL.FIRMA ESTATAL,B,M,FA,1,1,3,27,34,15,41,54,26,26, ,4, , , ,8,15,54,26,26,8,4,0,4,7.57826087,92.99169565,65.71647826, , ,7.57826087,8.149395294,11.53175135,92.99169565,65.71647826,70.66919019,53.33333333,100,100,100,100,100,50,0,100,100,2300000,174300,2138809,1511479, , , ,174300,2138809,1511479
201304,30/04/2013,1,9,11,269,269,201308,31/07/2012,201207,31/07/2012,07/05/2010,201207,10,1,EMPL.FIRMA ESTATAL,B,M,FA,1,1,3,27,35,15,41,25,54,54,1,5, , , ,9,15,25,54,54,8,4,1,5,7.57826087,92.99169565,53.68817391, , ,7.57826087,8.149395294,14.11532618,92.99169565,53.68817391,57.7343746,60,100,100,100,100,88.88888889,44.44444444,20,100,100,2300000,174300,2138809,1234828, , , ,174300,2138809,1234828
201303,31/03/2013,0,0,11,28,28, ,07/03/2013,201303,07/03/2013,09/11/2011,201303,20,1,EMPL.FIRMA PARTICULAR,B,F,FA,1,1,49,26,16,12,26,0, , , ,0,0,0,0,0,12,0, , ,0,0,0,0,9.443793148,96.42673643,96.42673643,0,0,9.443793148,9.793749636,9.793749636,96.42673643,96.42673643,100,0,100,0, , , , ,0,100,100,1658232,156600,1598979,1598979,800000,0,0,156600,1598979,1598979
201304,30/04/2013,0,1,10,28,28, ,07/03/2013,201303,07/03/2013,09/11/2011,201303,20,1,EMPL.FIRMA PARTICULAR,B,F,FA,1,1,49,26,17,12,26,0,0,0, ,1,0,0,0,1,12,0,0,0,1,0,0,1,9.443793148,96.42673643,89.00793134,0,0,9.443793148,9.793749636,10.61005801,96.42673643,89.00793134,92.30627794,8.333333333,100,0,0,0,100,0,0,100,100,1658232,156600,1598979,1475958,800000,0,0,156600,1598979,1475958
201302,28/02/2013,0,9,1,-41,-41, ,11/05/2012,201205,11/05/2012,11/05/2012,201205,0,1,EMPL.FIRMA PARTICULAR,C,M,OI,1,1,12,23,9,18,29,-42,-11,-11, ,1, , , ,9,18,-42,-11,-11,9,8,0,1,9.528,136.43148,68.20628, , ,9.528,6.983725457,13.96938816,136.43148,68.20628,49.99306612,50,100,100,100,100,100,88.88888889,0,100,100,2500000,238200,3410787,1705157, , , ,238200,3410787,1705157
201304,30/04/2013,0,0,11,-5,-5, ,25/04/2013,201304,25/04/2013,11/05/2012,201304,11,1,EMPL.FIRMA PARTICULAR,F,M,OI,1,1,12,23,11,12,29,-36, , , ,0, , , ,0,12,-36, , ,0,0,0,0,14.984,151.5802,151.5802, , ,14.984,9.885196088,9.885196088,151.5802,151.5802,100,0,100,100, , , , ,0,100,100,2500000,374600,3789505,3789505, , , ,374600,3789505,3789505
201302,28/02/2013,0,8,1,75,75, ,20/06/2012,201206,20/06/2012,20/06/2012,201206,0,1,EMPL.FIRMA PARTICULAR,D,M,FA,17,3,5,27,8,8,18,44,47,47,3,6, , , ,8,8,44,47,47,5,2,3,6,14.07,100.59815,27.03975, , ,14.07,13.9863407,52.03450476,100.59815,27.03975,26.87897342,100,100,100,100,100,62.5,25,50,100,100,2000000,281400,2011963,540795, , , ,281400,2011963,540795
201302,28/02/2013,0,0,14,26,26, ,20/02/2013,201302,20/02/2013,31/05/2012,201302,31,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,39,31,9,18,20,-36, , , ,0,0, , ,0,18,-36, , ,0,0,0,0,15.00996242,212.2088465,212.2088465,11.27008721,0,15.00996242,7.073202962,7.073202962,212.2088465,212.2088465,100,0,100,100, , , , ,0,100,100,1658232,248900,3518915,3518915,1162369,131000,0,248900,3518915,3518915
201303,31/03/2013,0,1,13,26,26, ,20/02/2013,201302,20/02/2013,31/05/2012,201302,31,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,39,31,10,18,20,-5,-36,-36, ,1,0,0,0,1,18,-5,-36,-36,1,0,0,1,15.00996242,212.2088465,212.2088465,88.46571097,0,15.00996242,7.073202962,7.073202962,212.2088465,212.2088465,100,5.555555556,100,100,100,100,100,0,0,100,100,1658232,248900,3518915,3518915,1162369,1028298,0,248900,3518915,3518915
201304,30/04/2013,0,2,12,26,26, ,20/02/2013,201302,20/02/2013,31/05/2012,201302,31,1,EMPL.FIRMA PARTICULAR,E,M,OI,1,1,39,31,11,18,20,-5,-5,-5, ,2,27,0,0,2,18,-5,-5,-5,2,0,0,2,15.00996242,212.2088465,202.1642327,93.19243717,88.78475684,15.00996242,7.073202962,7.424637986,212.2088465,202.1642327,95.26663759,11.11111111,100,100,100,100,100,0,0,100,100,1658232,248900,3518915,3352352,1162369,1083240,961752,248900,3518915,3352352
201302,28/02/2013,0,11,5,-15,-15, ,14/03/2012,201203,14/03/2012,17/11/2008,201203,10,1,EMPL.FIRMA PARTICULAR,G,M,OI,1,1,37,28,51,18,57,-15,16,-15, ,2,0,0,0,11,18,-15,16,-15,11,9,0,2,23.78436793,338.4831556,150.3867372,71.606,84.68045375,23.78436793,7.026750826,15.81546908,338.4831556,150.3867372,44.42960742,61.11111111,100,100,100,100,100,81.81818182,0,100,100,1658232,394400,5612836,2493761,1400000,1002484,848908,394400,5612836,2493761
201303,31/03/2013,0,12,4,-15,-15, ,14/03/2012,201203,14/03/2012,17/11/2008,201203,10,1,EMPL.FIRMA PARTICULAR,G,M,OI,1,1,37,28,52,18,57,-15,16,-15, ,2,0,0,0,12,18,-15,16,-15,12,10,0,2,23.78436793,338.4831556,130.1741252,70.15478571,87.81439409,23.78436793,7.026750826,18.27119475,338.4831556,130.1741252,38.45808073,66.66666667,100,100,100,100,100,83.33333333,0,100,100,1658232,394400,5612836,2158589,1400000,982167,862484,394400,5612836,2158589
201304,30/04/2013,0,13,3,-15,-15, ,14/03/2012,201203,14/03/2012,17/11/2008,201203,10,1,EMPL.FIRMA PARTICULAR,G,M,OI,1,1,37,28,53,18,57,-15,16,-15, ,2,0,0,0,13,18,-15,16,-15,13,11,0,2,23.78436793,338.4831556,109.8127403,71.53092857,84.49561778,23.78436793,7.026750826,21.65902414,338.4831556,109.8127403,32.44260121,72.22222222,100,100,100,100,100,84.61538462,0,100,100,1658232,394400,5612836,1820950,1400000,1001433,846167,394400,5612836,1820950
201304,30/04/2013,0,0,12,21,21, ,16/04/2013,201304,16/04/2013,06/08/2010,201304,30,1,EMPL.FIRMA PARTICULAR,D,F,OI,1,1,28,27,32,18,45,-10, , , ,0, , , ,0,18,-10, , ,0,0,0,0,9.86,141.4040889,141.4040889, , ,9.86,6.972924247,6.972924247,141.4040889,141.4040889,100,0,100,100, , , , ,0,100,100,4500000,443700,6363184,6363184, , , ,443700,6363184,6363184
201302,28/02/2013,0,20,1,-2,-2, ,10/06/2011,201106,10/06/2011,06/08/2010,201106,11,1,EMPL.FIRMA PARTICULAR,G,F,OI,1,1,28,27,30,24,45,-2,29,29, ,4, , , ,20,24,-2,29,29,20,16,0,4,10.03333333,180.7789111,37.82104444, , ,10.03333333,5.5500574,26.52844066,180.7789111,37.82104444,20.92115956,83.33333333,100,100,100,100,100,80,0,100,100,4500000,451500,8135051,1701947, , , ,451500,8135051,1701947
201302,28/02/2013,0,5,8,56,56, ,28/09/2012,201209,28/09/2012,28/09/2012,201209,0,1,EMPL.FIRMA PARTICULAR,F,F,FA,1,1,3,54,5,13,16,22,25,25, ,3, , , ,5,13,22,25,25,5,2,0,3,16.64,180.7803,143.7867, , ,16.64,9.204542752,11.57269761,180.7803,143.7867,79.53670837,38.46153846,100,100,100,100,100,40,0,100,100,1000000,166400,1807803,1437867, , , ,166400,1807803,1437867
201303,31/03/2013,0,6,7,56,56, ,28/09/2012,201209,28/09/2012,28/09/2012,201209,0,1,EMPL.FIRMA PARTICULAR,F,F,FA,1,1,3,54,6,13,16,25,25,25, ,3, , , ,6,13,25,25,25,6,3,0,3,16.64,180.7803,130.9049, , ,16.64,9.204542752,12.71151806,180.7803,130.9049,72.41104257,46.15384615,100,100,100,100,100,50,0,100,100,1000000,166400,1807803,1309049, , , ,166400,1807803,1309049
201304,30/04/2013,0,7,6,56,56, ,28/09/2012,201209,28/09/2012,28/09/2012,201209,0,1,EMPL.FIRMA PARTICULAR,F,F,FA,1,1,3,54,7,13,16,24,25,25, ,3, , , ,7,13,24,25,25,7,4,0,3,16.64,180.7803,117.3553, , ,16.64,9.204542752,14.17916362,180.7803,117.3553,64.91597812,53.84615385,100,100,100,100,100,57.14285714,0,100,100,1000000,166400,1807803,1173553, , , ,166400,1807803,1173553
201304,30/04/2013,0,0,4,-5,-5, ,04/04/2013,201304,04/04/2013,13/06/2008,201304,20,1,EMPL.FIRMA ESTATAL,I,F,OI,1,1,12,36,58,12,65,-5, , , ,0,0,27,0,0,12,-5, , ,0,0,0,0,17.36064521,177.1027333,177.1027333,16.24258333,92.16257677,17.36064521,9.802584572,9.802584572,177.1027333,177.1027333,100,0,100,100, , , , ,0,100,100,1937716,336400,3431748,3431748,1200000,194911,179635,336400,3431748,3431748
201302,28/02/2013,0,8,6,-9,-9, ,09/06/2012,201206,09/06/2012,15/07/2004,201206,10,1,EMPL.FIRMA PARTICULAR,G,F,OI,1,1,28,32,103,15,115,-9,-9,-9, ,1, , , ,8,15,-9,-9,-9,8,7,0,1,36.88868626,453.4191235,233.70614, , ,36.88868626,8.135670586,15.78421785,453.4191235,233.70614,51.54307084,53.33333333,100,100,100,100,100,87.5,0,100,100,1658232,611700,7518741,3875390, , , ,611700,7518741,3875390
201303,31/03/2013,0,9,5,-9,-9, ,09/06/2012,201206,09/06/2012,15/07/2004,201206,10,1,EMPL.FIRMA PARTICULAR,G,F,OI,1,1,28,32,104,15,115,-9,-9,-9, ,1, , , ,9,15,-9,-9,-9,9,8,0,1,36.88868626,453.4191235,202.4013528, , ,36.88868626,8.135670586,18.22551369,453.4191235,202.4013528,44.63890963,60,100,100,100,100,100,88.88888889,0,100,100,1658232,611700,7518741,3356284, , , ,611700,7518741,3356284
201304,30/04/2013,0,10,4,-9,-9, ,09/06/2012,201206,09/06/2012,15/07/2004,201206,10,1,EMPL.FIRMA PARTICULAR,G,F,OI,1,1,28,32,105,15,115,-9,-9,-9, ,1, , , ,10,15,-9,-9,-9,10,9,0,1,36.88868626,453.4191235,170.8667424, , ,36.88868626,8.135670586,21.58915523,453.4191235,170.8667424,37.68406173,66.66666667,100,100,100,100,100,90,0,100,100,1658232,611700,7518741,2833367, , , ,611700,7518741,2833367
201302,28/02/2013,0,3,13,-12,-12, ,20/11/2012,201211,20/11/2012,23/07/2010,201211,10,1,EMPL.FIRMA PARTICULAR,F,F,OI,1,1,37,27,31,17,44,-12,-12,-12, ,1,0,0,0,3,17,-12,-12,-12,3,2,0,1,24.07383285,328.6853106,279.0649318,0,0,24.07383285,7.324280117,8.626606252,328.6853106,279.0649318,84.90337803,17.64705882,100,100,100,100,100,66.66666667,0,100,100,1658232,399200,5450365,4627544,2400000,0,0,399200,5450365,4627544
201303,31/03/2013,0,4,12,-12,-12, ,20/11/2012,201211,20/11/2012,23/07/2010,201211,10,1,EMPL.FIRMA PARTICULAR,F,F,OI,1,1,37,27,32,17,44,-12,-12,-12, ,1,0,0,0,4,17,-12,-12,-12,4,3,0,1,24.07383285,328.6853106,261.7783278,0,0,24.07383285,7.324280117,9.196266574,328.6853106,261.7783278,79.64406054,23.52941176,100,100,100,100,100,75,0,100,100,1658232,399200,5450365,4340892,2400000,0,0,399200,5450365,4340892
201304,30/04/2013,0,5,11,-12,-12, ,20/11/2012,201211,20/11/2012,23/07/2010,201211,10,1,EMPL.FIRMA PARTICULAR,F,F,OI,1,1,37,27,33,17,44,-12,-12,-12, ,1,0,0,0,5,17,-12,-12,-12,5,4,0,1,24.07383285,328.6853106,244.7534483,0,0,24.07383285,7.324280117,9.835952476,328.6853106,244.7534483,74.46437073,29.41176471,100,100,100,100,100,80,0,100,100,1658232,399200,5450365,4058580,2400000,0,0,399200,5450365,4058580
201302,28/02/2013,1,11,9,178,178,201304,06/03/2012,201203,06/03/2012,06/03/2012,201203,0,2,SIN DEFINIR,C,F,FA,1,1,5,27,11,16,16,85,148,148,9,7,115,88,87,11,16,85,148,148,2,4,9,7,36.2,469.4574,258.7414,93.10613849,100,36.2,7.711029797,13.99080317,469.4574,258.7414,55.1149902,68.75,100,100,100,100,18.18181818,36.36363636,128.5714286,100,100,0,181000,2347287,1293707,1238203,1152843,1152843,181000,2347287,1293707
201303,31/03/2013,1,12,8,178,178,201304,06/03/2012,201203,06/03/2012,06/03/2012,201203,0,2,SIN DEFINIR,C,F,FA,1,1,5,27,12,16,16,85,148,148,10,7,0,115,115,12,16,85,148,148,2,5,10,7,36.2,469.4574,229.1416,83.49543653,111.5104518,36.2,7.711029797,15.79809166,469.4574,229.1416,48.80988137,75,100,100,100,100,16.66666667,41.66666667,142.8571429,100,100,0,181000,2347287,1145708,1238203,1033843,1152843,181000,2347287,1145708
201302,28/02/2013,1,5,14,171,110,201402,28/09/2012,201209,28/09/2012,28/03/2012,201209,11,1,EMPL.FIRMA ESTATAL,D,F,OI,1,1,17,26,11,14,18,18,21,21, ,3, , , ,5,14,18,21,21,5,2,0,3,20.965,241.59505,196.0642, , ,20.965,8.677744018,10.69292609,241.59505,196.0642,81.15406338,35.71428571,100,100,100,100,100,40,0,100,100,2000000,419300,4831901,3921284, , , ,419300,4831901,3921284
201303,31/03/2013,1,6,13,171,141,201402,28/09/2012,201209,28/09/2012,28/03/2012,201209,11,1,EMPL.FIRMA ESTATAL,D,F,OI,1,1,17,26,12,14,18,21,21,21, ,3, , , ,6,14,21,21,21,6,3,0,3,20.965,241.59505,180.2208, , ,20.965,8.677744018,11.63295247,241.59505,180.2208,74.59623034,42.85714286,100,100,100,100,100,50,0,100,100,2000000,419300,4831901,3604416, , , ,419300,4831901,3604416
201304,30/04/2013,1,7,12,171,171,201402,28/09/2012,201209,28/09/2012,28/03/2012,201209,11,1,EMPL.FIRMA ESTATAL,D,F,OI,1,1,17,26,13,14,18,-10,21,21, ,3, , , ,7,14,-10,21,21,7,4,0,3,20.965,241.59505,146.8141, , ,20.965,8.677744018,14.27996357,241.59505,146.8141,60.76867055,50,100,100,100,100,100,57.14285714,0,100,100,2000000,419300,4831901,2936282, , , ,419300,4831901,2936282
201302,28/02/2013,0,5,8,-10,-10, ,21/09/2012,201209,21/09/2012,06/10/2009,201209,10,1,EMPL.FIRMA PARTICULAR,G,F,OI,1,1,18,28,40,20,49,-10,-10,-10, ,2, , , ,5,20,-10,-10,-10,5,3,0,2,24.6875,376.9745,314.420875, , ,24.6875,6.548851448,7.851736943,376.9745,314.420875,83.40640415,25,100,100,100,100,100,60,0,100,100,800000,197500,3015796,2515367, , , ,197500,3015796,2515367
201303,31/03/2013,0,6,7,-10,-10, ,21/09/2012,201209,21/09/2012,06/10/2009,201209,10,1,EMPL.FIRMA PARTICULAR,G,F,OI,1,1,18,28,41,20,49,-10,-10,-10, ,2, , , ,6,20,-10,-10,-10,6,4,0,2,24.6875,376.9745,297.12, , ,24.6875,6.548851448,8.308932418,376.9745,297.12,78.81700221,30,100,100,100,100,100,66.66666667,0,100,100,800000,197500,3015796,2376960, , , ,197500,3015796,2376960
201304,30/04/2013,0,7,6,-10,-10, ,21/09/2012,201209,21/09/2012,06/10/2009,201209,10,1,EMPL.FIRMA PARTICULAR,G,F,OI,1,1,18,28,42,20,49,-10,-10,-10, ,2, , , ,7,20,-10,-10,-10,7,5,0,2,24.6875,376.9745,280.160625, , ,24.6875,6.548851448,8.81190924,376.9745,280.160625,74.31818996,35,100,100,100,100,100,71.42857143,0,100,100,800000,197500,3015796,2241285, , , ,197500,3015796,2241285
201302,28/02/2013,1,19,6,268,268,201303,06/07/2011,201107,06/07/2011,13/05/1992,201107,40,1,SIN DEFINIR,E,M,FA,1,1,22,42,249,18,28,84,56,56,3,5,25,89,89,19,18,84,56,56,16,14,3,5,47.08,675.555,90.714,92.69959776,94.17727085,47.08,6.969084679,51.89937606,675.555,90.714,13.42807025,105.5555556,100,100,100,100,84.21052632,73.68421053,60,100,100,0,235400,3377775,453570,981261,909625,856660,235400,3377775,453570
201302,28/02/2013,0,9,10,-11,-11, ,11/05/2012,201205,11/05/2012,25/06/2011,201205,11,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,22,37,20,20,26,-11,-11,-11, ,1, , , ,9,20,-11,-11,-11,9,8,0,1,14.29,222.2291,135.98055, , ,14.29,6.430300982,10.50885586,222.2291,135.98055,61.18935369,45,100,100,100,100,100,88.88888889,0,100,100,2000000,285800,4444582,2719611, , , ,285800,4444582,2719611
201303,31/03/2013,0,10,9,-11,-11, ,11/05/2012,201205,11/05/2012,25/06/2011,201205,11,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,22,37,21,20,26,-11,-11,-11, ,1, , , ,10,20,-11,-11,-11,10,9,0,1,14.29,222.2291,124.8417, , ,14.29,6.430300982,11.44649584,222.2291,124.8417,56.17702632,50,100,100,100,100,100,90,0,100,100,2000000,285800,4444582,2496834, , , ,285800,4444582,2496834
201304,30/04/2013,0,11,8,-11,-11, ,11/05/2012,201205,11/05/2012,25/06/2011,201205,11,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,22,37,22,20,26,-11,-11,-11, ,1, , , ,11,20,-11,-11,-11,11,10,0,1,14.29,222.2291,113.7547, , ,14.29,6.430300982,12.56211831,222.2291,113.7547,51.18803073,55,100,100,100,100,100,90.90909091,0,100,100,2000000,285800,4444582,2275094, , , ,285800,4444582,2275094
201302,28/02/2013,0,6,4,-1,-1, ,11/08/2012,201208,11/08/2012,11/08/2012,201208,0,1,EMPL.FIRMA PARTICULAR,C,M,OI,1,1,37,30,6,16,19,-1,-1,-1, ,2, , , ,6,16,-1,-1,-1,6,4,0,2,11.19867425,145.9134186,97.48533378, , ,11.19867425,7.674876208,11.48754773,145.9134186,97.48533378,66.81039667,37.5,100,100,100,100,100,66.66666667,0,100,100,1658232,185700,2419583,1616533, , , ,185700,2419583,1616533
201303,31/03/2013,0,7,3,-1,-1, ,11/08/2012,201208,11/08/2012,11/08/2012,201208,0,1,EMPL.FIRMA PARTICULAR,C,M,OI,1,1,37,30,7,16,19,-1,-1,-1, ,2, , , ,7,16,-1,-1,-1,7,5,0,2,11.19867425,145.9134186,88.64887422, , ,11.19867425,7.674876208,12.63261869,145.9134186,88.64887422,60.75443579,43.75,100,100,100,100,100,71.42857143,0,100,100,1658232,185700,2419583,1470004, , , ,185700,2419583,1470004
201304,30/04/2013,0,8,2,-1,-1, ,11/08/2012,201208,11/08/2012,11/08/2012,201208,0,1,EMPL.FIRMA PARTICULAR,C,M,OI,1,1,37,30,8,16,19,-1,-1,-1, ,2, , , ,8,16,-1,-1,-1,8,6,0,2,11.19867425,145.9134186,79.82845585, , ,11.19867425,7.674876208,14.02842399,145.9134186,79.82845585,54.70946853,50,100,100,100,100,100,75,0,100,100,1658232,185700,2419583,1323741, , , ,185700,2419583,1323741
201302,28/02/2013,0,15,8,23,23, ,08/11/2011,201111,08/11/2011,26/08/2010,201111,10,1,EMPL.FIRMA PARTICULAR,F,M,FA,1,1,16,39,30,24,38,-8,-8,-8, ,1,0,27,0,15,24,-8,-8,-8,15,14,0,1,18.67651812,331.6291086,148.602789,17.691375,90.08132494,18.67651812,5.631748733,12.56808048,331.6291086,148.602789,44.8099353,62.5,100,100,100,100,100,93.33333333,0,100,100,1658232,309700,5499180,2464179,800000,141531,127493,309700,5499180,2464179
201303,31/03/2013,0,16,7,23,23, ,08/11/2011,201111,08/11/2011,26/08/2010,201111,10,1,EMPL.FIRMA PARTICULAR,F,M,FA,1,1,16,39,31,24,38,-8,-8,-8, ,1,0,27,0,16,24,-8,-8,-8,16,15,0,1,18.67651812,331.6291086,133.4327163,15.57025,89.53854305,18.67651812,5.631748733,13.99695565,331.6291086,133.4327163,40.23552602,66.66666667,100,100,100,100,100,93.75,0,100,100,1658232,309700,5499180,2212624,800000,124562,111531,309700,5499180,2212624
201304,30/04/2013,0,17,6,23,23, ,08/11/2011,201111,08/11/2011,26/08/2010,201111,10,1,EMPL.FIRMA PARTICULAR,F,M,FA,1,1,16,39,32,24,38,-8,-8,-8, ,1,0,27,0,17,24,-8,-8,-8,17,16,0,1,18.67651812,331.6291086,118.2420192,13.382875,88.32369726,18.67651812,5.631748733,15.79516169,331.6291086,118.2420192,35.65489764,70.83333333,100,100,100,100,100,94.11764706,0,100,100,1658232,309700,5499180,1960727,800000,107063,94562,309700,5499180,1960727
201302,28/02/2013,0,9,2,12,12, ,18/11/2011,201111,18/11/2011,18/11/2011,201111,0,1,EMPL.FIRMA PARTICULAR, ,F,FA,1,1,60,28,15,18,18,10,13,13, ,2, , , ,15,18,10,13,13,15,13,0,2,5.9721,85.71965,22.466875, , ,5.9721,6.967013981,26.58180098,85.71965,22.466875,26.20971388,83.33333333,100,100,100,100,100,86.66666667,0,100,100,4000000,238884,3428786,898675, , , ,238884,3428786,898675
201303,31/03/2013,0,10,1,12,12, ,18/11/2011,201111,18/11/2011,18/11/2011,201111,0,1,EMPL.FIRMA PARTICULAR, ,F,FA,1,1,60,28,16,18,18,-18,13,13, ,2, , , ,16,18,-18,13,13,16,14,0,2,5.9721,85.71965,11.510775, , ,5.9721,6.967013981,51.88269252,85.71965,11.510775,13.42839711,88.88888889,100,100,100,100,100,87.5,0,100,100,4000000,238884,3428786,460431, , , ,238884,3428786,460431
201302,28/02/2013,0,1,4,-10,-10, ,05/01/2013,201301,05/01/2013,28/06/2006,201301,10,1,JUBILADO,I,F,OI,1,1,28,59,80,12,122,-10,-10,-10, ,1, , , ,1,12,-10,-10,-10,1,0,0,1,9.660077875,98.1553238,91.09422611, , ,9.660077875,9.84162397,10.60448976,98.1553238,91.09422611,92.80619999,8.333333333,100,100,100,100,100,0,0,100,100,14598226,1410200,14328936,13298141, , , ,1410200,14328936,13298141
201303,31/03/2013,0,2,3,-10,-10, ,05/01/2013,201301,05/01/2013,28/06/2006,201301,10,1,JUBILADO,I,F,OI,1,1,28,59,81,12,122,-10,-10,-10, ,1, , , ,2,12,-10,-10,-10,2,1,0,1,9.660077875,98.1553238,83.61274171, , ,9.660077875,9.84162397,11.5533562,98.1553238,83.61274171,85.18411276,16.66666667,100,100,100,100,100,50,0,100,100,14598226,1410200,14328936,12205977, , , ,1410200,14328936,12205977
201304,30/04/2013,0,3,2,-10,-10, ,05/01/2013,201301,05/01/2013,28/06/2006,201301,10,1,JUBILADO,I,F,OI,1,1,28,59,82,12,122,-10,-10,-10, ,1, , , ,3,12,-10,-10,-10,3,2,0,1,9.660077875,98.1553238,76.16658353, , ,9.660077875,9.84162397,12.68282943,98.1553238,76.16658353,77.59801565,25,100,100,100,100,100,66.66666667,0,100,100,14598226,1410200,14328936,11118970, , , ,1410200,14328936,11118970
201302,28/02/2013,0,1,10,-10,-10, ,14/10/2009,200910,09/01/2013,01/04/2009,201301,10,1,EMPL.FIRMA ESTATAL,H,M,OI,1,1,39,40,46,48,74,-10,-10,-10, ,5,0,0,0,1,12,-10,-10,-10,1,0,0,1,10.85549566,298.1067315,87.46241223,44.42754386,44.83290356,3.079165395,9.809424042,10.56594161,31.38986939,29.14236618,92.84003644,8.333333333,25,100,100,100,100,0,0,10.52974189,33.31987472,3825712,415300,11404705,3346060,1140000,506474,227067,117800,1200886,1114903
201303,31/03/2013,0,2,9,-10,-10, ,14/10/2009,200910,09/01/2013,01/04/2009,201301,10,1,EMPL.FIRMA ESTATAL,H,M,OI,1,1,39,40,47,48,74,-10,-10,-10, ,5,0,0,0,2,12,-10,-10,-10,2,1,0,1,10.85549566,298.1067315,78.09516242,104.7376316,29.54852099,3.079165395,9.809424042,11.50634461,31.38986939,26.76058731,85.25230538,16.66666667,25,100,100,100,100,50,0,10.52974189,34.26663891,3825712,415300,11404705,2987696,1140000,1194009,352812,117800,1200886,1023783
201304,30/04/2013,0,3,8,-10,-10, ,14/10/2009,200910,09/01/2013,01/04/2009,201301,10,1,EMPL.FIRMA ESTATAL,H,M,OI,1,1,39,40,48,48,74,-10,-10,-10, ,5,0,0,0,3,12,-10,-10,-10,3,2,0,1,10.85549566,298.1067315,68.71941746,36.28289474,88.57153218,3.079165395,9.809424042,12.62447648,31.38986939,24.39044026,77.7016303,25,25,100,100,100,100,66.66666667,0,10.52974189,35.49279253,3825712,415300,11404705,2629007,1140000,413625,366354,117800,1200886,933108
201302,28/02/2013,0,9,2,-7,-7, ,07/05/2012,201205,07/05/2012,26/02/2010,201205,10,1,INDEP.NO PROPIETARIO,C,M,FA,1,1,22,38,36,24,74,-5,-5,-5, ,2, , , ,9,12,-7,-7,-7,9,7,0,2,12.6520368,186.6762095,139.3284826, , ,4.672962876,9.820121403,35.02947882,47.58559171,13.34008679,28.03387813,75,50,140,140,140,100,77.77777778,0,25.49097812,9.574558296,4909091,621100,9164105,6839762, , , ,229400,2336020,654877
